file_name,encoding,delimiter,num_columns,column_names,single_column,has_time,has_value,has_field,has_measurement,schema_type,data_rows_estimated,sample_val_min,sample_val_max,measurement_values
A.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,298,0.0,60.0,A
TimerRuecklaufAltbau.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,285561,0.0,300000.0,TimerRuecklaufAltbau
V_realAZmax.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,40,0.0,4.0,V_realAZmax
V_realAZmin.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,40,0.0,1.0,V_realAZmin
V_realHysWP.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,40,0.0,5.0,V_realHysWP
V_realMaxVL_WP.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,40,0.0,51.0,V_realMaxVL_WP
V_realMinVL_WPcool.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,40,0.0,20.0,V_realMinVL_WPcool
V_realSollTempAZmax.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,40,0.0,2.0,V_realSollTempAZmax
V_real_AbtauTemperaturBetrieb.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,47,0.0,3.0,V_real_AbtauTemperaturBetrieb
V_real_Nachtabsenkung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,40,0.0,2.0,V_real_Nachtabsenkung
V_real_NachtabsenkungY4.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,39,0.0,2.0,V_real_NachtabsenkungY4
V_real_maxAT.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,42,0.0,22.0,V_real_maxAT
V_real_maxATY4.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,40,0.0,30.0,V_real_maxATY4
V_real_maxAT_K.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,43,0.0,30.0,V_real_maxAT_K
V_real_maxVorlaufTemp.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,42,0.0,39.0,V_real_maxVorlaufTemp
V_real_maxVorlaufTempK.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,45,0.0,18.0,V_real_maxVorlaufTempK
V_real_maxVorlaufTempY4.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,40,0.0,38.0,V_real_maxVorlaufTempY4
V_real_minAT.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,41,-2.0,0.0,V_real_minAT
V_real_minATY4.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,40,0.0,3.0,V_real_minATY4
V_real_minAT_K.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,43,0.0,24.0,V_real_minAT_K
V_real_minVorlaufTemp.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,43,0.0,27.0,V_real_minVorlaufTemp
V_real_minVorlaufTempK.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,45,0.0,15.0,V_real_minVorlaufTempK
V_real_minVorlaufTempY4.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,40,0.0,15.0,V_real_minVorlaufTempY4
VrealSpeicherWW_BHKW_Aus.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,7,50.0,50.0,VrealSpeicherWW_BHKW_Aus
VrealSpeicherWW_BHKW_Ein.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,7,30.0,30.0,VrealSpeicherWW_BHKW_Ein
Vreal_WP_Ein_Batterie.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,41,0.0,76.0,Vreal_WP_Ein_Batterie
Vreal_WP_Ein_BatterieKritsch.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,44,0.0,82.0,Vreal_WP_Ein_BatterieKritsch
